Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price
2020-12-14 14:40:00,17841,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,,1.0,11.7,11.7
,17841,,79321,538866.0,4.0,102.0,25.5
2020-12-14 14:42:00,17017,Rechargeable Pet Nail Grinder,22960,538868.0,1.0,25.5,25.5
2020-12-14 14:42:00,17017,Sheba Perfect Portions Pat Wet Cat Food,22197,,17.0,73.44,4.32
2020-12-14 15:29:00,,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,538877.0,18.0,1006.56,55.92
2020-12-14 15:29:00,,Dog And Puppy Pads,85123A,538877.0,1.0,40.62,40.62
2020-12-14 15:29:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,538877.0,,568.68,40.62
2020-12-14 15:29:00,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,,9.0,1376.46,152.94
2020-12-14 15:43:00,13767,,22423,538878.0,1.0,76.5,
2020-12-14 15:52:00,,Indoor Pet Camera (Wi-Fi),22502,538880.0,1.0,50.82,50.82
2020-12-14 15:52:00,,Nexgard Chew For Dogs,82484,538880.0,1.0,81.42,81.42
2020-12-14 15:52:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,538880.0,2.0,19.92,9.96
2020-12-14 15:54:00,,Earth Rated Dog Poop Bags,85099B,538881.0,1.0,25.26,25.26
2020-12-14 15:54:00,,Rechargeable Pet Nail Grinder,22960,538881.0,1.0,50.82,50.82
2020-12-14 15:56:00,,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,538883.0,1.0,55.92,55.92
2020-12-14 15:56:00,,Earth Rated Dog Poop Bags,85099B,538883.0,1.0,25.26,25.26
2020-12-14 15:56:00,,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,538883.0,1.0,,
2020-12-14 15:56:00,,Pet Grooming Brush,20725,538883.0,1.0,30.36,30.36
,,Sheba Perfect Portions Pat Wet Cat Food,22197,538883.0,,19.92,9.96
2020-12-14 15:56:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,538884.0,1.0,9.96,9.96
2020-12-14 16:07:00,13846,,79321,538886.0,,29.7,29.7
2020-12-14 16:39:00,12867,Earth Rated Dog Poop Bags,85099B,538890.0,1.0,11.7,11.7
2020-12-14 16:39:00,12867,Pet Odor Eliminator,,538890.0,2.0,20.28,10.14
2020-12-14 17:22:00,16161,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,538894.0,1.0,76.5,76.5
2020-12-15 10:04:00,14150,Pet Odor Eliminator,84879,,7.0,70.98,10.14
2020-12-15 10:04:00,14150,Probiotic Supplements For Dogs,79321,538902.0,4.0,102.0,25.5
2020-12-15 10:17:00,13496,Pet Odor Eliminator,84879,538903.0,2.0,20.28,
2020-12-15 10:40:00,15373,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,,1.0,76.5,
2020-12-15 10:54:00,17454,Dog And Puppy Pads,85123A,538910.0,1.0,17.7,17.7
2020-12-15 11:14:00,17346,Dog And Puppy Pads,85123A,538942.0,1.0,17.7,17.7
2020-12-15 11:22:00,17230,Earth Rated Dog Poop Bags,85099B,538945.0,4.0,46.8,11.7
2020-12-15 11:22:00,17230,,,538945.0,17.0,73.44,4.32
2020-12-15 11:22:00,17230,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,538945.0,3.0,197.1,65.7
2020-12-15 11:26:00,16782,Dog And Puppy Pads,85123A,538951.0,1.0,17.7,17.7
,16782,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,538951.0,1.0,76.5,76.5
2020-12-15 11:34:00,15384,Pet Grooming Brush,20725,538968.0,2.0,19.8,9.9
2020-12-15 11:53:00,17511,Dog And Puppy Pads,85123A,538991.0,6.0,91.8,15.3
2020-12-15 11:53:00,17511,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,538991.0,7.0,107.1,15.3
2020-12-15 11:53:00,17511,Nexgard Chew For Dogs,82484,538991.0,2.0,66.6,33.3
2020-12-15 11:53:00,17511,Sheba Perfect Portions Pat Wet Cat Food,22197,538991.0,34.0,146.88,4.32
2020-12-15 11:56:00,15950,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,538992.0,4.0,70.8,17.7
2020-12-15 11:56:00,15950,Pet Odor Eliminator,84879,538992.0,2.0,20.28,10.14
2020-12-15 11:56:00,15950,Rechargeable Pet Nail Grinder,22960,538992.0,1.0,25.5,25.5
2020-12-15 12:05:00,,Dog And Puppy Pads,85123A,538995.0,6.0,91.8,15.3
,13458,Pet Odor Eliminator,84879,,4.0,40.56,10.14
2020-12-15 12:05:00,13458,Probiotic Supplements For Dogs,79321,538995.0,2.0,59.4,29.7
2020-12-15 12:05:00,13458,Sheba Perfect Portions Pat Wet Cat Food,22197,538995.0,4.0,20.4,5.1
2020-12-15 12:06:00,15465,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,538996.0,3.0,197.1,65.7
2020-12-15 12:08:00,15061,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,538998.0,14.0,919.8,65.7
2020-12-15 12:09:00,16003,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,538999.0,1.0,17.7,17.7
2020-12-15 12:09:00,16003,Nexgard Chew For Dogs,82484,538999.0,2.0,66.6,33.3
2020-12-15 12:09:00,16003,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,538999.0,3.0,197.1,65.7
2020-12-15 12:29:00,16353,Probiotic Supplements For Dogs,79321,539001.0,4.0,102.0,
2020-12-15 12:30:00,14527,Nexgard Chew For Dogs,82484,539002.0,1.0,38.7,38.7
2020-12-15 12:30:00,14527,Probiotic Supplements For Dogs,79321,539002.0,1.0,29.7,29.7
2020-12-15 12:30:00,14527,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539002.0,1.0,76.5,76.5
2020-12-15 12:43:00,13426,Ultrasound Dog Barking Deterrent,,539004.0,4.0,102.0,25.5
2020-12-15 13:00:00,17894,Dog And Puppy Pads,85123A,539007.0,1.0,17.7,17.7
2020-12-15 13:00:00,17894,Ultrasound Dog Barking Deterrent,22720,539007.0,1.0,29.7,29.7
2020-12-15 13:24:00,13221,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539009.0,,76.5,76.5
2020-12-15 13:24:00,15005,Dog And Puppy Pads,85123A,,1.0,17.7,17.7
2020-12-15 14:12:00,17551,Dog And Puppy Pads,85123A,539019.0,1.0,17.7,17.7
2020-12-15 14:12:00,17551,Rechargeable Pet Nail Grinder,22960,539019.0,1.0,25.5,25.5
2020-12-15 14:25:00,13089,,,539030.0,4.0,70.8,17.7
2020-12-15 14:29:00,16161,Dog And Puppy Pads,85123A,539034.0,1.0,17.7,17.7
2020-12-15 14:29:00,16161,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,539034.0,1.0,17.7,17.7
2020-12-15 14:29:00,16161,Pet Grooming Brush,20725,539034.0,1.0,9.9,9.9
2020-12-15 14:35:00,14913,Rechargeable Pet Nail Grinder,22960,539036.0,1.0,25.5,25.5
2020-12-15 14:35:00,14913,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539036.0,1.0,76.5,76.5
2020-12-15 15:00:00,13124,Pet Grooming Brush,20725,539039.0,2.0,19.8,9.9
2020-12-15 15:00:00,13124,Pet Odor Eliminator,84879,539039.0,7.0,70.98,10.14
2020-12-15 15:00:00,,Probiotic Supplements For Dogs,79321,539039.0,1.0,29.7,29.7
2020-12-15 15:00:00,13124,Ultrasound Dog Barking Deterrent,22720,539039.0,1.0,29.7,29.7
2020-12-15 15:34:00,15456,Pet Grooming Brush,20725,539041.0,1.0,9.9,9.9
2020-12-15 15:37:00,15062,Canned Cat Food,21137,539042.0,1.0,22.5,
2020-12-15 15:37:00,15062,Earth Rated Dog Poop Bags,85099B,,4.0,46.8,11.7
2020-12-15 15:45:00,12928,Pet Grooming Brush,20725,539043.0,4.0,39.6,9.9
2020-12-15 15:47:00,15727,Sheba Perfect Portions Pat Wet Cat Food,22197,539044.0,5.0,25.5,5.1
2020-12-15 15:50:00,17980,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,539046.0,3.0,53.1,17.7
2020-12-15 16:21:00,12577,Ultrasound Dog Barking Deterrent,,539050.0,1.0,29.7,
2020-12-15 16:21:00,15615,Earth Rated Dog Poop Bags,85099B,539049.0,7.0,81.9,11.7
,15615,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,539049.0,4.0,46.8,11.7
2020-12-15 16:21:00,15615,Pet Grooming Brush,20725,,2.0,19.8,
2020-12-15 16:24:00,15615,Ultrasound Dog Barking Deterrent,22720,539051.0,1.0,29.7,29.7
2020-12-15 16:32:00,16725,Probiotic Supplements For Dogs,79321,539053.0,1.0,29.7,29.7
2020-12-15 16:50:00,17912,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539064.0,1.0,76.5,76.5
2020-12-15 17:04:00,17820,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,,0.0,0.0,76.5
2020-12-15 17:15:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,539074.0,1.0,5.1,5.1
2020-12-15 17:28:00,17189,Ultrasound Dog Barking Deterrent,22720,539075.0,1.0,29.7,29.7
2020-12-16 08:39:00,17496,Dog And Puppy Pads,85123A,539079.0,2.0,35.4,17.7
,13317,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,539082.0,1.0,27.9,27.9
2020-12-16 09:23:00,13317,Ultrasound Dog Barking Deterrent,22720,539083.0,1.0,29.7,29.7
2020-12-16 09:35:00,12748,Pet Odor Eliminator,84879,539085.0,8.0,69.6,8.7
2020-12-16 09:35:00,17001,Earth Rated Dog Poop Bags,85099B,539086.0,5.0,58.5,11.7
2020-12-16 09:35:00,17001,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,539086.0,3.0,53.1,17.7
2020-12-16 09:44:00,13093,Earth Rated Dog Poop Bags,85099B,539087.0,17.0,,9.9
2020-12-16 09:44:00,13093,Rechargeable Pet Nail Grinder,22960,539087.0,4.0,90.0,22.5
2020-12-16 09:45:00,13093,Dog And Puppy Pads,85123A,539088.0,,91.8,15.3
2020-12-16 09:45:00,13093,Indoor Pet Camera (Wi-Fi),22502,539088.0,3.0,89.1,29.7
2020-12-16 09:45:00,13093,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,539088.0,17.0,260.1,15.3
2020-12-16 09:45:00,13093,Pet Grooming Brush,20725,539088.0,7.0,69.3,9.9
2020-12-16 09:46:00,,Dog And Puppy Pads,85123A,539089.0,1.0,17.7,17.7
2020-12-16 10:08:00,15482,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539092.0,3.0,197.1,65.7
2020-12-16 10:10:00,15482,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,539093.0,8.0,165.6,20.7
2020-12-16 10:12:00,13021,Earth Rated Dog Poop Bags,85099B,539094.0,2.0,23.4,11.7
2020-12-16 10:18:00,,Pet Grooming Brush,20725,539095.0,2.0,19.8,9.9
2020-12-16 10:35:00,16029,Probiotic Supplements For Dogs,79321,539101.0,34.0,779.28,22.92
2020-12-16 10:38:00,16985,Dog And Puppy Pads,85123A,539103.0,16.0,244.8,15.3
2020-12-16 10:38:00,16985,Pet Odor Eliminator,84879,539103.0,7.0,70.98,10.14
2020-12-16 10:43:00,14825,Dog And Puppy Pads,85123A,539105.0,2.0,35.4,17.7
2020-12-16 10:43:00,14825,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,,,17.7,
2020-12-16 10:52:00,,,22960,539107.0,4.0,90.0,22.5
2020-12-16 11:03:00,16013,Probiotic Supplements For Dogs,79321,539108.0,8.0,204.0,25.5
2020-12-16 11:07:00,16013,Dog And Puppy Pads,85123A,539109.0,84.0,1285.2,15.3
2020-12-16 11:15:00,13468,Indoor Pet Camera (Wi-Fi),22502,539112.0,1.0,35.7,35.7
2020-12-16 11:15:00,13468,Nexgard Chew For Dogs,82484,539112.0,1.0,38.7,38.7
2020-12-16 11:15:00,13468,,84879,539112.0,2.0,20.28,10.14
2020-12-16 11:27:00,,Nexgard Chew For Dogs,82484,539118.0,1.0,38.7,38.7
2020-12-16 11:35:00,14849,,22960,,2.0,45.0,22.5
2020-12-16 11:53:00,16470,Rechargeable Pet Nail Grinder,22960,539185.0,,25.5,25.5
2020-12-16 11:53:00,16470,Ultrasound Dog Barking Deterrent,22720,539185.0,1.0,29.7,29.7
2020-12-16 12:09:00,18055,Dog And Puppy Pads,85123A,539196.0,2.0,35.4,17.7
2020-12-16 12:09:00,18055,Pet Odor Eliminator,84879,539196.0,3.0,30.42,10.14
2020-12-16 12:20:00,17146,Dog And Puppy Pads,85123A,539212.0,1.0,17.7,17.7
2020-12-16 12:20:00,17146,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539212.0,1.0,76.5,76.5
2020-12-16 12:23:00,12877,Indoor Pet Camera (Wi-Fi),22502,539213.0,1.0,35.7,35.7
2020-12-16 12:31:00,17062,Sheba Perfect Portions Pat Wet Cat Food,22197,539214.0,2.0,10.2,5.1
2020-12-16 12:42:00,15574,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539215.0,1.0,76.5,76.5
2020-12-16 12:46:00,15394,Earth Rated Dog Poop Bags,85099B,539217.0,4.0,46.8,11.7
2020-12-16 12:46:00,15394,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,539217.0,2.0,23.4,11.7
2020-12-16 13:00:00,14621,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,539222.0,2.0,23.4,11.7
2020-12-16 13:02:00,15379,Dog And Puppy Pads,85123A,539225.0,2.0,35.4,17.7
2020-12-16 13:02:00,15379,Pet Odor Eliminator,84879,539225.0,4.0,40.56,10.14
2020-12-16 13:02:00,15379,Rechargeable Pet Nail Grinder,22960,539225.0,2.0,45.0,22.5
2020-12-16 13:02:00,15379,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539225.0,,76.5,76.5
2020-12-16 13:21:00,18116,Dog And Puppy Pads,,539243.0,1.0,17.7,17.7
2020-12-16 13:25:00,,Ultrasound Dog Barking Deterrent,22720,539245.0,1.0,29.7,29.7
2020-12-16 13:33:00,15311,Probiotic Supplements For Dogs,79321,539247.0,4.0,102.0,25.5
2020-12-16 13:43:00,14709,Earth Rated Dog Poop Bags,85099B,539249.0,4.0,46.8,11.7
2020-12-16 14:19:00,17188,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,,-1.0,-65.7,65.7
2020-12-16 14:26:00,16316,Earth Rated Dog Poop Bags,85099B,539255.0,,23.4,11.7
2020-12-16 14:29:00,16210,Canned Cat Food,21137,539257.0,80.0,1627.2,20.34
2020-12-16 14:29:00,16210,Ultrasound Dog Barking Deterrent,22720,539257.0,1.0,29.7,29.7
2020-12-16 14:32:00,13050,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,539259.0,1.0,,17.7
2020-12-16 14:32:00,13050,Ultrasound Dog Barking Deterrent,22720,539259.0,1.0,29.7,29.7
2020-12-16 14:36:00,16560,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539263.0,1.0,76.5,76.5
2020-12-16 15:23:00,13534,Earth Rated Dog Poop Bags,85099B,539267.0,2.0,23.4,11.7
2020-12-16 15:23:00,13534,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,539267.0,2.0,23.4,11.7
2020-12-16 15:24:00,13534,Ultrasound Dog Barking Deterrent,22720,539268.0,1.0,29.7,29.7
2020-12-16 15:34:00,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539275.0,3.0,197.1,65.7
2020-12-16 15:45:00,16770,Dog And Puppy Pads,85123A,539282.0,2.0,35.4,17.7
2020-12-16 15:47:00,14092,Dog And Puppy Pads,85123A,539283.0,2.0,35.4,17.7
2020-12-16 15:47:00,14092,Ultrasound Dog Barking Deterrent,22720,539283.0,1.0,29.7,29.7
2020-12-16 16:30:00,18065,Rechargeable Pet Nail Grinder,22960,,0.0,0.0,25.5
2020-12-16 16:36:00,16271,Dog And Puppy Pads,85123A,539290.0,1.0,17.7,17.7
2020-12-16 16:36:00,16271,Earth Rated Dog Poop Bags,85099B,539290.0,,23.4,11.7
2020-12-16 16:42:00,18223,Sheba Perfect Portions Pat Wet Cat Food,22197,539293.0,2.0,10.2,5.1
2020-12-16 16:45:00,15532,Nexgard Chew For Dogs,82484,539294.0,1.0,38.7,38.7
2020-12-16 16:54:00,13767,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539295.0,1.0,76.5,76.5
2020-12-16 17:29:00,14180,Ultrasound Dog Barking Deterrent,22720,539298.0,1.0,29.7,29.7
2020-12-16 17:34:00,16684,Rechargeable Pet Nail Grinder,22960,539303.0,2.0,45.0,22.5
2020-12-16 17:37:00,14334,Nexgard Chew For Dogs,82484,539305.0,1.0,38.7,38.7
2020-12-16 17:49:00,16945,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,539309.0,2.0,23.4,11.7
2020-12-16 18:18:00,14220,Ultrasound Dog Barking Deterrent,22720,539313.0,2.0,59.4,29.7
2020-12-16 18:20:00,13874,Dog And Puppy Pads,85123A,539314.0,6.0,91.8,15.3
2020-12-16 18:23:00,18260,Probiotic Supplements For Dogs,79321,539315.0,2.0,59.4,29.7
2020-12-16 18:38:00,17848,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539316.0,1.0,76.5,76.5
2020-12-16 19:04:00,17392,Dog And Puppy Pads,85123A,539317.0,1.0,17.7,17.7
2020-12-16 19:16:00,14911,Dog And Puppy Pads,85123A,539320.0,4.0,70.8,17.7
2020-12-16 19:19:00,14723,Dog And Puppy Pads,85123A,539321.0,1.0,17.7,17.7
2020-12-16 19:19:00,14723,Nexgard Chew For Dogs,82484,,1.0,38.7,38.7
,14713,Nexgard Chew For Dogs,82484,539322.0,1.0,38.7,38.7
2020-12-16 19:51:00,14985,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,539324.0,1.0,17.7,17.7
,13004,Dog And Puppy Pads,85123A,539325.0,,17.7,17.7
2020-12-17 08:20:00,13004,Ultrasound Dog Barking Deterrent,22720,539325.0,,,29.7
2020-12-17 09:22:00,14560,Pet Odor Eliminator,84879,539326.0,2.0,20.28,10.14
2020-12-17 09:22:00,14560,Ultrasound Dog Barking Deterrent,22720,539326.0,2.0,59.4,29.7
2020-12-17 09:37:00,16013,Dog And Puppy Pads,85123A,,-83.0,-1269.9,15.3
2020-12-17 09:45:00,12931,Sheba Perfect Portions Pat Wet Cat Food,22197,539332.0,34.0,146.88,4.32
2020-12-17 09:52:00,13627,Rechargeable Pet Nail Grinder,22960,539333.0,1.0,25.5,25.5
2020-12-17 09:52:00,13627,Ultrasound Dog Barking Deterrent,22720,539333.0,1.0,,29.7
2020-12-17 10:32:00,15291,Nexgard Chew For Dogs,82484,539335.0,,66.6,33.3
2020-12-17 10:46:00,,Rechargeable Pet Nail Grinder,22960,539337.0,2.0,45.0,22.5
2020-12-17 10:46:00,,Ultrasound Dog Barking Deterrent,22720,539337.0,1.0,29.7,29.7
2020-12-17 10:54:00,17404,Ultrasound Dog Barking Deterrent,22720,539338.0,1.0,29.7,29.7
2020-12-17 11:23:00,12551,Earth Rated Dog Poop Bags,,,2.0,23.4,11.7
2020-12-17 11:23:00,12551,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,539351.0,2.0,23.4,11.7
2020-12-17 11:30:00,12782,Dog And Puppy Pads,85123A,539353.0,1.0,17.7,17.7
2020-12-17 11:40:00,14769,Nexgard Chew For Dogs,82484,539374.0,1.0,38.7,38.7
2020-12-17 11:40:00,14769,Ultrasound Dog Barking Deterrent,22720,539374.0,,29.7,
2020-12-17 11:43:00,15780,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539379.0,1.0,76.5,76.5
2020-12-17 11:51:00,12417,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539391.0,,76.5,76.5
2020-12-17 11:52:00,12471,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539395.0,6.0,394.2,65.7
2020-12-17 11:53:00,12471,,22720,539398.0,1.0,29.7,29.7
,17315,Rechargeable Pet Nail Grinder,22960,539404.0,,25.5,25.5
2020-12-17 12:24:00,17315,Ultrasound Dog Barking Deterrent,22720,539404.0,1.0,29.7,29.7
2020-12-17 12:38:00,12621,Rechargeable Pet Nail Grinder,22960,539405.0,1.0,25.5,25.5
2020-12-17 12:38:00,12621,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,,3.0,197.1,65.7
,12720,Ultrasound Dog Barking Deterrent,22720,539408.0,1.0,29.7,29.7
2020-12-17 13:17:00,16353,Probiotic Supplements For Dogs,79321,539410.0,4.0,102.0,25.5
2020-12-17 13:45:00,16931,Dog And Puppy Pads,85123A,539414.0,1.0,17.7,17.7
2020-12-17 14:10:00,12431,Earth Rated Dog Poop Bags,85099B,539419.0,2.0,23.4,11.7
2020-12-17 14:10:00,12431,Pet Grooming Brush,20725,539419.0,2.0,19.8,
2020-12-17 14:21:00,14016,Rechargeable Pet Nail Grinder,22960,539421.0,1.0,25.5,25.5
2020-12-17 14:21:00,14016,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539421.0,1.0,76.5,76.5
,13033,Earth Rated Dog Poop Bags,85099B,539422.0,2.0,23.4,11.7
2020-12-17 14:23:00,13033,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,539422.0,2.0,23.4,11.7
2020-12-17 14:41:00,,Dog And Puppy Pads,85123A,539434.0,1.0,35.46,35.46
2020-12-17 14:41:00,,Earth Rated Dog Poop Bags,85099B,539434.0,1.0,,25.26
,,Indoor Pet Camera (Wi-Fi),22502,539434.0,,50.82,50.82
2020-12-17 14:41:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,539434.0,2.0,70.92,35.46
2020-12-17 14:41:00,,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,539434.0,1.0,50.82,50.82
2020-12-17 14:41:00,,Pet Odor Eliminator,84879,539434.0,2.0,38.28,19.14
2020-12-17 14:41:00,,Probiotic Supplements For Dogs,79321,539434.0,,61.02,61.02
2020-12-17 14:41:00,,Rechargeable Pet Nail Grinder,22960,539434.0,1.0,50.82,50.82
2020-12-17 14:41:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,539434.0,1.0,9.96,9.96
2020-12-17 14:41:00,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539434.0,1.0,,152.94
2020-12-17 14:49:00,,Dog And Puppy Pads,85123A,539436.0,2.0,70.92,
2020-12-17 14:49:00,,Earth Rated Dog Poop Bags,85099B,539436.0,,25.26,25.26
2020-12-17 14:49:00,,Indoor Pet Camera (Wi-Fi),,539436.0,1.0,50.82,50.82
2020-12-17 14:49:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,539436.0,1.0,35.46,35.46
2020-12-17 14:49:00,,Pet Grooming Brush,20725,539436.0,1.0,25.26,
2020-12-17 14:49:00,,Pet Odor Eliminator,84879,539436.0,2.0,38.28,19.14
2020-12-17 14:49:00,,Rechargeable Pet Nail Grinder,22960,539436.0,1.0,50.82,50.82
2020-12-17 14:49:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,539436.0,2.0,19.92,9.96
,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539436.0,1.0,152.94,152.94
2020-12-17 14:54:00,,Dog And Puppy Pads,85123A,539437.0,2.0,70.92,35.46
2020-12-17 14:54:00,,Earth Rated Dog Poop Bags,85099B,539437.0,1.0,25.26,25.26
2020-12-17 14:54:00,,,22502,539437.0,1.0,50.82,50.82
2020-12-17 14:54:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,539437.0,4.0,141.84,35.46
2020-12-17 14:54:00,,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,539437.0,1.0,50.82,50.82
2020-12-17 14:54:00,,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,539437.0,1.0,25.26,25.26
2020-12-17 14:54:00,,Probiotic Supplements For Dogs,79321,539437.0,1.0,61.02,61.02
2020-12-17 14:54:00,,Rechargeable Pet Nail Grinder,22960,539437.0,1.0,50.82,50.82
2020-12-17 14:54:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,539437.0,6.0,59.76,
2020-12-17 14:54:00,,,22423,539437.0,1.0,152.94,152.94
2020-12-17 14:54:00,,Ultrasound Dog Barking Deterrent,22720,,2.0,132.24,66.12
2020-12-17 15:14:00,13869,Dog And Puppy Pads,85123A,539439.0,1.0,17.7,17.7
2020-12-17 15:14:00,13869,Pet Odor Eliminator,84879,539439.0,2.0,20.28,10.14
2020-12-17 15:39:00,16558,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539442.0,1.0,76.5,76.5
2020-12-17 15:39:00,16558,Ultrasound Dog Barking Deterrent,22720,539442.0,1.0,29.7,29.7
2020-12-17 15:52:00,14031,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539443.0,3.0,197.1,65.7
2020-12-17 15:52:00,14146,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539444.0,1.0,76.5,76.5
2020-12-17 15:57:00,17865,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539445.0,3.0,197.1,65.7
2020-12-17 15:58:00,12705,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,539446.0,1.0,76.5,76.5
,15570,Dog And Puppy Pads,85123A,539450.0,,17.7,17.7
2020-12-17 16:53:00,15570,,22086,539450.0,,17.7,17.7
2020-12-17 16:59:00,,Dog And Puppy Pads,85123A,539451.0,1.0,35.46,35.46
2020-12-17 16:59:00,,Earth Rated Dog Poop Bags,85099B,539451.0,,25.26,25.26
2020-12-17 16:59:00,,Indoor Pet Camera (Wi-Fi),22502,539451.0,1.0,50.82,50.82
2020-12-17 16:59:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,539451.0,2.0,70.92,35.46
,,Nexgard Chew For Dogs,82484,539451.0,1.0,81.42,
2020-12-17 16:59:00,,,20725,539451.0,1.0,25.26,25.26
2020-12-17 16:59:00,,Pet Odor Eliminator,84879,539451.0,2.0,38.28,19.14
2020-12-17 16:59:00,,Rechargeable Pet Nail Grinder,22960,,1.0,50.82,50.82
2020-12-17 16:59:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,539451.0,2.0,19.92,9.96
2020-12-17 16:59:00,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,,1.0,152.94,152.94
2020-12-17 16:59:00,,Ultrasound Dog Barking Deterrent,22720,539451.0,2.0,132.24,66.12
2020-12-17 17:06:00,15856,Nexgard Chew For Dogs,82484,539452.0,2.0,66.6,33.3
2020-12-17 17:08:00,,Dog And Puppy Pads,85123A,539453.0,1.0,35.46,35.46
2020-12-17 17:08:00,,Earth Rated Dog Poop Bags,85099B,539453.0,1.0,25.26,25.26
2020-12-17 17:08:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,539453.0,1.0,35.46,35.46
2020-12-17 17:08:00,,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,539453.0,1.0,25.26,25.26
